"","UF","ESTRATO_POF","TIPO_SITUACAO_REG","COD_UPA","NUM_DOM","NUM_UC","QUADRO","SEQ","V9001","V9002","V8000","V9010","V9011","V1904","V1905","DEFLATOR","V8000_DEFLA","V1904_DEFLA","COD_IMPUT_VALOR","FATOR_ANUALIZACAO","PESO","PESO_FINAL","RENDA_TOTAL","V9004"
"1679",21,2105,1,210060224,1,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1,29.69,NA,1,1,534.63076923,733.21738543,1863.87,NA
"1680",21,2105,1,210060224,1,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,1.0000871612,10.05,NA,1,1,534.63076923,733.21738543,1863.87,NA
"1681",21,2105,1,210060224,2,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1,113.01,NA,1,1,534.63076923,733.21738543,4300.78,NA
"1682",21,2105,1,210060224,2,1,13,8,1300203,7,100,NA,NA,NA,NA,1.0000871612,100.01,NA,0,1,534.63076923,733.21738543,4300.78,NA
"1683",21,2105,1,210060224,4,1,19,5,1900601,7,360,4,12,NA,1,1.0439746677,375.83,NA,0,1,534.63076923,733.21738543,1236.26,NA
"1684",21,2105,1,210060224,5,1,13,1,1300201,7,100,NA,NA,NA,NA,1.0053447823,100.53,NA,0,1,534.63076923,733.21738543,4038,NA
"1685",21,2105,1,210060224,5,1,13,7,1300201,7,50,NA,NA,NA,NA,1.0053447823,50.27,NA,0,1,534.63076923,733.21738543,4038,NA
"1686",21,2105,1,210060224,8,1,19,3,1900401,7,9999999.99,4,12,NA,3,0.9955767268,150.23,NA,1,1,534.63076923,733.21738543,15030.65,NA
"1687",21,2105,1,210060224,9,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,0.9996515072,254.43,NA,1,1,534.63076923,733.21738543,17586.3,NA
"1688",21,2105,1,210060224,10,1,6,1,600201,7,35,NA,NA,NA,NA,NA,34.05,NA,0,12,534.63076923,733.21738543,5481.94,NA
"1689",21,2105,1,210060224,13,1,13,1,1300201,7,60,NA,NA,NA,NA,0.9996515072,59.98,NA,0,1,534.63076923,733.21738543,2362.73,NA
"1690",21,2116,2,210063249,12,1,6,1,600201,7,9999999.99,NA,NA,NA,NA,1.0070986638,10.05,NA,1,12,96.85565217,132.83232492,2573.45,NA
"1691",21,2116,2,210063249,12,1,13,1,1300201,7,60,NA,NA,NA,NA,1.0177399326,61.06,NA,0,1,96.85565217,132.83232492,2573.45,NA
"1692",21,2116,2,210063249,13,1,6,1,600201,7,25,NA,NA,NA,NA,1.003420398,25.09,NA,0,12,96.85565217,132.83232492,12800.44,NA
"1693",21,2116,2,210063249,15,1,6,1,600201,7,20,NA,NA,NA,NA,1.003420398,20.07,NA,0,12,96.85565217,132.83232492,1149.85,NA
"1694",21,2116,2,210063249,18,1,10,6,1000701,7,9999999.99,1,1,NA,NA,1.0602409639,10.67,NA,1,1,96.85565217,132.83232492,1191.94,NA
"1695",21,2116,2,210063249,18,1,19,1,1900201,7,160,11,3,NA,3,1.0067956989,161.09,NA,0,1,96.85565217,132.83232492,1191.94,NA
"1696",21,2105,1,210008550,1,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1.0602409639,74.22,NA,1,1,1334.26573427,1829.87379225,2562.24,NA
"1697",21,2105,1,210008550,2,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1.0602409639,106.02,NA,1,1,1334.26573427,1829.87379225,1990.41,NA
"1698",21,2105,1,210008550,2,1,19,0,1900101,7,200,9,1,NA,1,1.0172968275,203.46,NA,0,1,1334.26573427,1829.87379225,1990.41,NA
"1699",21,2105,1,210008550,4,1,13,8,1300203,7,100,NA,NA,NA,NA,1.0177399326,101.77,NA,0,1,1334.26573427,1829.87379225,1336.54,NA
"1700",21,2105,1,210008550,8,1,11,19,1102001,7,100,NA,NA,NA,NA,1.0385535762,103.86,NA,0,1,1334.26573427,1829.87379225,583.21,7502
"1701",21,2105,1,210008550,9,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1.0602409639,75.28,NA,1,1,1334.26573427,1829.87379225,643.59,NA
"1702",21,2105,1,210008550,9,1,19,11,1900402,7,30,11,1,NA,3,1.0067956989,30.2,NA,0,1,1334.26573427,1829.87379225,643.59,NA
"1703",21,2105,1,210008550,10,1,6,1,600201,7,38,NA,NA,NA,NA,1.003420398,38.13,NA,0,12,1334.26573427,1829.87379225,2315.78,NA
"1704",21,2105,1,210008550,10,1,10,5,1000601,7,47,1,1,NA,NA,1.0602409639,49.83,NA,0,1,1334.26573427,1829.87379225,2315.78,NA
"1705",21,2105,1,210008550,10,1,13,9,1300203,7,240,NA,NA,NA,NA,1.0121736062,242.92,NA,0,1,1334.26573427,1829.87379225,2315.78,NA
"1706",21,2105,1,210008550,11,1,6,1,600201,7,33,NA,NA,NA,NA,1.003420398,33.11,NA,0,12,1334.26573427,1829.87379225,2763.98,NA
"1707",21,2105,1,210008550,11,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1.0602409639,80,NA,1,1,1334.26573427,1829.87379225,2763.98,NA
"1708",21,2105,1,210008550,12,1,8,22,802301,7,100,NA,NA,NA,NA,1.0000475458,100,NA,0,4,1334.26573427,1829.87379225,1543.47,15501
"1709",21,2105,1,210008550,12,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1.0602409639,121.93,NA,1,1,1334.26573427,1829.87379225,1543.47,NA
"1710",21,2105,1,210008550,12,1,13,7,1300203,7,60,NA,NA,NA,NA,1.0121736062,60.73,NA,0,1,1334.26573427,1829.87379225,1543.47,NA
"1711",21,2105,1,210008550,13,1,6,1,600201,7,20,NA,NA,NA,NA,1.003420398,20.07,NA,0,12,1334.26573427,1829.87379225,1299.7,NA
"1712",21,2105,1,210008550,13,1,10,5,1000601,7,40,1,1,NA,NA,1.0602409639,42.41,NA,0,1,1334.26573427,1829.87379225,1299.7,NA
"1713",21,2116,2,210063249,5,1,11,24,1102001,7,150,NA,NA,NA,NA,1.0548204159,158.22,NA,0,1,96.85565217,132.83232492,1350.74,7501
"1714",21,2116,2,210063249,5,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.029058296,101.77,NA,1,1,96.85565217,132.83232492,1350.74,NA
"1715",21,2116,2,210063249,9,1,8,23,802401,7,15,NA,NA,NA,NA,1.0230410097,15.35,NA,0,4,96.85565217,132.83232492,1744.33,5904
"1716",21,2116,2,210066218,2,1,6,4,600501,7,20,NA,NA,NA,NA,1.010360587,20.21,NA,0,12,131.94570136,180.95644272,2169.67,NA
"1717",21,2116,2,210066218,3,1,10,6,1000701,7,70,1,1,NA,NA,1.0602409639,74.22,NA,0,1,131.94570136,180.95644272,1823.68,NA
"1718",21,2116,2,210066218,6,1,6,1,600201,7,21,NA,NA,NA,NA,1,21,NA,0,12,131.94570136,180.95644272,1948.26,NA
"1719",21,2116,2,210066218,6,1,10,6,1000701,7,9999999.99,1,1,NA,NA,1.0602409639,24.39,NA,1,1,131.94570136,180.95644272,1948.26,NA
"1720",21,2116,2,210066218,6,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,1.0155779784,10.06,NA,1,1,131.94570136,180.95644272,1948.26,NA
"1721",21,2116,2,210066218,8,1,13,1,1300201,7,40,NA,NA,NA,NA,1.0155779784,40.62,NA,0,1,131.94570136,180.95644272,2036.78,NA
"1722",21,2116,2,210066218,9,1,13,1,1300201,7,120,NA,NA,NA,NA,1.0054328777,120.65,NA,0,1,131.94570136,180.95644272,403.12,NA
"1723",21,2116,2,210066218,10,1,13,1,1300201,7,51,NA,NA,NA,NA,1.0054328777,51.28,NA,0,1,131.94570136,180.95644272,697.24,NA
"1724",21,2116,2,210066218,11,1,13,1,1300201,7,90,NA,NA,NA,NA,1.0054328777,90.49,NA,0,1,131.94570136,180.95644272,2885.52,NA
"1725",21,2116,2,210066218,12,1,10,6,1000701,7,9999999.99,1,1,NA,NA,1,10.65,NA,1,1,131.94570136,180.95644272,4578.78,NA
"1726",21,2116,2,210066218,12,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,1.0054328777,183.19,NA,1,1,131.94570136,180.95644272,4578.78,NA
"1727",21,2116,2,210066218,14,1,10,6,1000701,7,9999999.99,1,1,NA,NA,1,15.9,NA,1,1,131.94570136,180.95644272,1382.99,NA
"1728",21,2116,2,210066218,14,1,13,7,1300205,7,105,NA,NA,NA,NA,1.0054328777,105.57,NA,0,1,131.94570136,180.95644272,1382.99,NA
"1729",21,2116,2,210066218,14,1,13,8,1300204,7,9999999.99,NA,NA,NA,NA,1.0054328777,30.47,NA,1,1,131.94570136,180.95644272,1382.99,NA
"1730",21,2116,2,210066218,15,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,1.0056091148,47.34,NA,1,1,131.94570136,180.95644272,2366.54,NA
"1731",21,2116,2,210066218,16,1,6,1,600201,7,22,NA,NA,NA,NA,0.9899532173,21.78,NA,0,12,131.94570136,180.95644272,727.31,NA
"1732",21,2116,2,210066218,16,1,10,6,1000701,7,9999999.99,1,1,NA,NA,1,74.22,NA,1,1,131.94570136,180.95644272,727.31,NA
"1733",21,2116,2,210066218,16,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,1.0056091148,25.39,NA,1,1,131.94570136,180.95644272,727.31,NA
"1734",21,2116,2,210066218,17,1,9,0,900101,7,50,NA,NA,NA,NA,0.9875299282,49.38,NA,0,1,131.94570136,180.95644272,1065.08,4401
"1735",21,2116,2,210066218,17,1,10,6,1000701,7,9999999.99,1,1,NA,NA,1,15.9,NA,1,1,131.94570136,180.95644272,1065.08,NA
"1736",21,2116,2,210016667,2,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0056091148,30.47,NA,1,1,95.04379795,130.34746417,366.46,NA
"1737",21,2116,2,210016667,4,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9915571538,50.16,NA,1,12,95.04379795,130.34746417,1409.71,NA
"1738",21,2116,2,210016667,4,1,10,6,1000701,7,9999999.99,1,1,NA,NA,1,15.9,NA,1,1,95.04379795,130.34746417,1409.71,NA
"1739",21,2116,2,210016667,4,1,12,6,1200701,7,9999999.99,NA,NA,NA,NA,1.0062450523,4.86,NA,1,1,95.04379795,130.34746417,1409.71,NA
"1740",21,2116,2,210016667,6,1,6,1,600201,7,20,NA,NA,NA,NA,0.989065393,19.78,NA,0,12,95.04379795,130.34746417,1348.58,NA
"1741",21,2116,2,210016667,6,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,1.0000871612,242.92,NA,1,1,95.04379795,130.34746417,1348.58,NA
"1742",21,2116,2,210016667,7,1,6,1,600201,7,25,NA,NA,NA,NA,0.9885435155,24.71,NA,0,12,95.04379795,130.34746417,4484.66,NA
"1743",21,2116,2,210016667,7,1,10,6,1000701,7,9999999.99,1,1,NA,NA,1,15.9,NA,1,1,95.04379795,130.34746417,4484.66,NA
"1744",21,2116,2,210016667,7,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,1.0000871612,50.28,NA,1,1,95.04379795,130.34746417,4484.66,NA
"1745",21,2116,2,210016667,10,1,13,1,1300201,7,30,NA,NA,NA,NA,1.0053447823,30.16,NA,0,1,95.04379795,130.34746417,969.87,NA
"1746",21,2116,2,210016667,11,1,12,7,1200801,7,130,NA,NA,NA,NA,1.0055374879,130.72,NA,0,1,95.04379795,130.34746417,681.55,NA
"1747",21,2116,2,210016667,11,1,13,1,1300201,7,30,NA,NA,NA,NA,1.0053447823,30.16,NA,0,1,95.04379795,130.34746417,681.55,NA
"1748",21,2116,2,210016667,12,1,13,1,1300201,7,45,NA,NA,NA,NA,1.0053447823,45.24,NA,0,1,95.04379795,130.34746417,615.54,NA
"1749",21,2116,2,210016667,13,1,6,0,600101,7,25,NA,NA,NA,NA,0.8594412892,21.49,NA,0,12,95.04379795,130.34746417,384.08,NA
"1750",21,2116,2,210016667,13,1,6,1,600201,7,20,NA,NA,NA,NA,0.9814484733,19.63,NA,0,12,95.04379795,130.34746417,384.08,NA
"1751",21,2116,2,210016667,13,1,12,6,1200701,7,9999999.99,NA,NA,NA,NA,1.0055374879,1.04,NA,1,1,95.04379795,130.34746417,384.08,NA
"1752",21,2116,2,210016667,15,1,6,1,600201,7,9999999.99,NA,NA,NA,NA,0.9765286142,15.14,NA,1,12,95.04379795,130.34746417,815.55,NA
"1753",21,2116,2,210016667,15,1,10,6,1000701,7,9999999.99,1,6,NA,NA,1,80.4,NA,1,1,95.04379795,130.34746417,815.55,NA
"1754",21,2116,2,210016667,15,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,0.9996515072,5.06,NA,1,1,95.04379795,130.34746417,815.55,NA
"1755",21,2116,2,210016667,16,1,6,1,600201,7,20,NA,NA,NA,NA,0.973764197,19.48,NA,0,12,95.04379795,130.34746417,1497.85,NA
"1756",21,2116,2,210016667,16,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,0.9996515072,152.22,NA,1,1,95.04379795,130.34746417,1497.85,NA
"1757",21,2116,2,210016667,16,1,19,1,1900201,7,200,5,12,NA,3,0.9912763615,198.26,NA,0,1,95.04379795,130.34746417,1497.85,NA
"1758",21,2116,2,210016667,17,1,10,6,1000701,7,9999999.99,1,1,NA,NA,1,74.22,NA,1,1,95.04379795,130.34746417,2325.09,NA
"1759",21,2116,2,210016667,17,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,0.9996515072,100.01,NA,1,1,95.04379795,130.34746417,2325.09,NA
"1760",21,2107,1,210000056,5,1,6,1,600201,7,100,NA,NA,NA,NA,1.003420398,100.34,NA,0,12,880.19029926,1207.13372115,3549.93,NA
"1761",21,2107,1,210000056,6,1,6,1,600201,7,30,NA,NA,NA,NA,1.003420398,30.1,NA,0,12,880.19029926,1207.13372115,730.47,NA
"1762",21,2107,1,210000056,7,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9181802942,78.19,NA,1,12,880.19029926,1207.13372115,2556.29,NA
"1763",21,2107,1,210000056,7,1,6,1,600201,7,9999999.99,NA,NA,NA,NA,1.003420398,20.07,NA,1,12,880.19029926,1207.13372115,2556.29,NA
"1764",21,2107,1,210035266,5,1,6,0,600101,7,30,NA,NA,NA,NA,1.0033519761,30.1,NA,0,12,704.90650543,966.74141226,1691.07,NA
"1765",21,2107,1,210035266,6,1,6,1,600201,7,60,NA,NA,NA,NA,0.994160513,59.65,NA,0,12,704.90650543,966.74141226,1776.06,NA
"1766",21,2107,1,210035266,6,1,8,23,802401,10,50,NA,NA,NA,NA,1.0005663674,50.03,NA,0,4,704.90650543,966.74141226,1776.06,7502
"1767",21,2107,1,210035266,8,1,6,1,600201,7,20,NA,NA,NA,NA,0.9899532173,19.8,NA,0,12,704.90650543,966.74141226,1492.94,NA
"1768",21,2107,1,210035266,8,1,8,23,802401,7,20,NA,NA,NA,NA,0.9996010005,19.99,NA,0,4,704.90650543,966.74141226,1492.94,7604
"1769",21,2107,1,210000056,8,1,11,19,1102001,7,200,NA,NA,NA,NA,1.0385535762,207.71,NA,0,1,880.19029926,1207.13372115,5817.61,7502
"1770",21,2107,1,210000056,9,1,13,1,1300201,7,20,NA,NA,NA,NA,1.0121736062,20.24,NA,0,1,880.19029926,1207.13372115,2523.4,NA
"1771",21,2107,1,210000056,11,1,6,0,600101,7,26.4,NA,NA,NA,NA,0.9474157599,25.01,NA,0,12,880.19029926,1207.13372115,2226.74,NA
"1772",21,2107,1,210000056,11,1,6,1,600201,7,100,NA,NA,NA,NA,1.003420398,100.34,NA,0,12,880.19029926,1207.13372115,2226.74,NA
"1773",21,2107,1,210000056,12,1,6,1,600201,7,15,NA,NA,NA,NA,1.003420398,15.05,NA,0,12,880.19029926,1207.13372115,676.96,NA
"1774",21,2107,1,210000056,12,1,12,3,1200401,7,200,NA,NA,NA,NA,1.018881368,203.78,NA,0,1,880.19029926,1207.13372115,676.96,NA
"1775",21,2107,1,210000056,13,1,6,1,600201,7,100,NA,NA,NA,NA,1.003420398,100.34,NA,0,12,880.19029926,1207.13372115,517.67,NA
"1776",21,2107,1,210000056,13,1,8,23,802401,7,5,NA,NA,NA,NA,1.0072214255,5.04,NA,0,4,880.19029926,1207.13372115,517.67,7502
"1777",21,2107,1,210000056,13,1,9,0,900101,7,5,NA,NA,NA,NA,0.9807787576,4.9,NA,0,1,880.19029926,1207.13372115,517.67,7502
"1778",21,2107,1,210000056,13,1,11,19,1102001,7,120,NA,NA,NA,NA,1.0331511197,123.98,NA,0,1,880.19029926,1207.13372115,517.67,7502
"1779",21,2107,1,210000056,13,1,12,3,1200401,7,500,NA,NA,NA,NA,1.018881368,509.44,NA,0,1,880.19029926,1207.13372115,517.67,NA
"1780",21,2123,2,210081620,8,1,6,0,600101,11,9999999.99,NA,NA,NA,NA,1.0039310375,107.09,NA,1,12,2253.15369555,3090.07927845,1233.55,NA
"1781",21,2123,2,210081620,8,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0054328777,15.08,NA,1,1,2253.15369555,3090.07927845,1233.55,NA
"1782",21,2123,2,210081620,12,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0056091148,61.06,NA,1,1,2253.15369555,3090.07927845,1503.41,NA
"1783",21,2123,2,210081620,13,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0056091148,152.22,NA,1,1,2253.15369555,3090.07927845,2413.78,NA
"1784",21,2123,2,210081620,14,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0056091148,50.28,NA,0,1,2253.15369555,3090.07927845,519.5,NA
"1785",21,2123,2,210081620,17,1,13,3,1300401,7,9999999.99,NA,NA,NA,NA,1.0056091148,26.32,NA,1,1,2253.15369555,3090.07927845,1170.84,NA
"1786",21,2125,2,210067151,14,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0121736062,20.24,NA,1,1,562.95149639,772.05774164,2682.6,NA
"1787",21,2125,2,210067151,7,1,13,1,1300201,7,20,NA,NA,NA,NA,1.0177399326,20.35,NA,0,1,562.95149639,772.05774164,1598.49,NA
"1788",21,2125,2,210067151,9,1,13,1,1300201,7,5,NA,NA,NA,NA,1.0118165785,5.06,NA,0,1,562.95149639,772.05774164,3716.05,NA
"1789",21,2125,2,210067151,12,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0121736062,61.06,NA,1,1,562.95149639,772.05774164,3101.76,NA
"1790",21,2124,2,210047460,5,1,11,19,1102001,7,180,NA,NA,NA,NA,1.0119170984,182.15,NA,0,1,1377.56666667,1889.25869539,2985.06,7502
"1791",21,2124,2,210047460,5,1,13,1,1300201,7,100,NA,NA,NA,NA,1.0000871612,100.01,NA,0,1,1377.56666667,1889.25869539,2985.06,NA
"1792",21,2124,2,210047460,6,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0000871612,50,NA,0,1,1377.56666667,1889.25869539,2464.76,NA
"1793",21,2124,2,210047460,7,1,6,1,600201,7,9999999.99,NA,NA,NA,NA,NA,20.04,NA,0,12,1377.56666667,1889.25869539,603.83,NA
"1794",21,2124,2,210047460,10,1,11,19,1102001,7,1300,NA,NA,NA,NA,1.0067010309,1308.71,NA,0,1,1377.56666667,1889.25869539,1611.76,7502
"1795",21,2124,2,210047460,10,1,13,7,1300203,7,9999999.99,NA,NA,NA,NA,1.0053447823,40.49,NA,1,1,1377.56666667,1889.25869539,1611.76,NA
"1796",21,2124,2,210047460,14,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,0.9996515072,20.11,NA,1,1,1377.56666667,1889.25869539,2529.07,NA
"1797",21,2124,2,210047460,15,1,11,19,1102001,7,10,NA,NA,NA,NA,1.0014528673,10.01,NA,0,1,1377.56666667,1889.25869539,2268.35,7502
"1798",21,2124,2,210047460,16,1,6,0,600101,11,9999999.99,NA,NA,NA,NA,0.8344802799,276.8,NA,1,12,1377.56666667,1889.25869539,2067.23,NA
"1799",21,2124,2,210047460,16,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,0.9996515072,40.49,NA,1,1,1377.56666667,1889.25869539,2067.23,NA
"1800",21,2124,2,210047460,17,1,6,0,600101,11,9999999.99,NA,NA,NA,NA,0.8344802799,184.32,NA,1,12,1377.56666667,1889.25869539,998.32,NA
"1801",21,2124,2,210047460,3,1,6,0,600101,11,9999999.99,NA,NA,NA,NA,0.9938027945,34.96,NA,1,12,1377.56666667,1889.25869539,1286.07,NA
"1802",21,2109,1,210014585,8,1,6,1,600201,7,20,NA,NA,NA,NA,1.003420398,20.07,NA,0,12,887.97692308,1217.81265751,1613.9,NA
"1803",21,2113,1,210080943,1,1,10,5,1000601,7,9999999.99,1,6,NA,NA,1,80,NA,1,1,417.61371528,572.73478082,3294.37,NA
"1804",21,2113,1,210080943,2,1,10,5,1000601,7,9999999.99,1,6,NA,NA,1,359.22,NA,1,1,417.61371528,572.73478082,5255.88,NA
"1805",21,2113,1,210080943,3,1,6,1,600201,7,9999999.99,NA,NA,NA,NA,0.9892742212,39.4,NA,1,12,417.61371528,572.73478082,7138.82,NA
"1806",21,2113,1,210080943,5,1,12,5,1200601,7,9999999.99,NA,NA,NA,NA,1.0055374879,9.31,NA,1,1,417.61371528,572.73478082,3372.21,NA
"1807",21,2113,1,210080943,6,1,12,5,1200601,7,9999999.99,NA,NA,NA,NA,1.0055374879,9.31,NA,1,1,417.61371528,572.73478082,3382.7,NA
"1808",21,2113,1,210080943,7,1,6,0,600101,7,89.5,NA,NA,NA,NA,0.8736477887,78.19,NA,0,12,417.61371528,572.73478082,2430.37,NA
"1809",21,2113,1,210080943,7,1,6,1,600201,7,12,NA,NA,NA,NA,0.9848980746,11.82,NA,0,12,417.61371528,572.73478082,2430.37,NA
"1810",21,2113,1,210080943,7,1,6,5,600601,7,100,NA,NA,NA,NA,1,100,NA,0,12,417.61371528,572.73478082,2430.37,NA
"1811",21,2113,1,210080943,7,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1,84.52,NA,1,1,417.61371528,572.73478082,2430.37,NA
"1812",21,2113,1,210080943,7,1,12,6,1200701,7,9999999.99,NA,NA,NA,NA,1.0055374879,4.86,NA,1,1,417.61371528,572.73478082,2430.37,NA
"1813",21,2113,1,210080943,7,1,19,0,1900101,7,500,5,3,9999999.99,1,1.0386014731,519.3,103.86,0,1,417.61371528,572.73478082,2430.37,NA
"1814",21,2113,1,210080943,9,1,10,5,1000601,7,9999999.99,1,6,NA,NA,1,84.52,NA,1,1,417.61371528,572.73478082,4425.72,NA
"1815",21,2113,1,210080943,9,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0053447823,45.53,NA,1,1,417.61371528,572.73478082,4425.72,NA
"1816",21,2111,1,210015549,2,1,6,17,699901,11,89.15,NA,NA,NA,NA,0.9944409336,88.65,NA,0,12,534.91035281,733.60081929,2325.34,NA
"1817",21,2113,1,210027789,1,1,6,1,600201,7,20,NA,NA,NA,NA,0.9899532173,19.8,NA,0,12,877.26588629,1203.12304583,2745.15,NA
"1818",21,2113,1,210027789,2,1,6,1,600201,7,20,NA,NA,NA,NA,0.9899532173,19.8,NA,0,12,877.26588629,1203.12304583,1835.7,NA
"1819",21,2113,1,210027789,3,1,6,1,600201,7,20,NA,NA,NA,NA,0.9899532173,19.8,NA,0,12,877.26588629,1203.12304583,684.98,NA
"1820",21,2113,1,210027789,4,1,6,1,600201,7,20,NA,NA,NA,NA,0.9899532173,19.8,NA,0,12,877.26588629,1203.12304583,1354.5,NA
"1821",21,2113,1,210027789,5,1,6,1,600201,7,20,NA,NA,NA,NA,0.9873442418,19.75,NA,0,12,877.26588629,1203.12304583,5274.46,NA
"1822",21,2113,1,210027789,7,1,6,1,600201,7,20,NA,NA,NA,NA,0.9861464231,19.72,NA,0,12,877.26588629,1203.12304583,785.07,NA
"1823",21,2113,1,210027789,10,1,11,19,1102001,10,1300,NA,NA,NA,NA,1.0014528673,1301.89,NA,0,1,877.26588629,1203.12304583,1168.15,7604
"1824",21,2106,1,210030287,1,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9696758479,56.17,NA,1,12,303.31372549,415.97848378,2111.16,NA
"1825",21,2106,1,210030287,1,1,6,1,600201,7,20,NA,NA,NA,NA,1.0020850534,20.04,NA,0,12,303.31372549,415.97848378,2111.16,NA
"1826",21,2106,1,210030287,2,1,6,1,600201,7,50,NA,NA,NA,NA,1.0015377339,50.08,NA,0,12,303.31372549,415.97848378,1059.41,NA
"1827",22,2205,1,220020603,2,1,6,1,600201,7,30,NA,NA,NA,NA,1.0005464791,30.02,NA,0,12,323.73617077,361.21534194,1944.09,NA
"1828",22,2205,1,220020603,3,1,6,1,600201,7,50,NA,NA,NA,NA,1.0005464791,50.03,NA,0,12,323.73617077,361.21534194,6416.15,NA
"1829",22,2205,1,220020603,5,1,6,1,600201,7,60,NA,NA,NA,NA,1,60,NA,0,12,323.73617077,361.21534194,909.7,NA
"1830",22,2205,1,220020603,6,1,6,1,600201,7,50,NA,NA,NA,NA,1,50,NA,0,12,323.73617077,361.21534194,1481.76,NA
"1831",22,2205,1,220020603,8,1,6,1,600201,7,25,NA,NA,NA,NA,0.9909533365,24.77,NA,0,12,323.73617077,361.21534194,1221.11,NA
"1832",22,2205,1,220020603,8,1,13,1,1300201,7,2.5,NA,NA,NA,NA,1.0054328777,2.51,NA,0,1,323.73617077,361.21534194,1221.11,NA
"1833",22,2205,1,220020603,10,1,6,1,600201,7,20,NA,NA,NA,NA,0.9899532173,19.8,NA,0,12,323.73617077,361.21534194,3071.52,NA
"1834",22,2205,1,220020603,11,1,6,1,600201,7,40,NA,NA,NA,NA,0.9899532173,39.6,NA,0,12,323.73617077,361.21534194,9038.09,NA
"1835",22,2205,1,220020603,12,1,6,1,600201,7,15,NA,NA,NA,NA,0.9899532173,14.85,NA,0,12,323.73617077,361.21534194,1817.59,NA
"1836",22,2205,1,220004601,1,1,6,1,600201,7,9999999.99,NA,NA,NA,NA,0.9899532173,19.8,NA,1,12,581.58841941,648.91933232,6733.57,NA
"1837",22,2205,1,220004601,2,1,13,1,1300201,7,80,NA,NA,NA,NA,1.0000871612,80.01,NA,0,1,581.58841941,648.91933232,5776.71,NA
"1838",22,2205,1,220004601,3,1,6,1,600201,7,70,NA,NA,NA,NA,0.9899532173,69.3,NA,0,12,581.58841941,648.91933232,1055.35,NA
"1839",22,2205,1,220004601,5,1,6,1,600201,7,50,NA,NA,NA,NA,0.9899532173,49.5,NA,0,12,581.58841941,648.91933232,2209.79,NA
"1840",22,2205,1,220004601,5,1,13,1,1300201,7,5,NA,NA,NA,NA,1.0000871612,5,NA,0,1,581.58841941,648.91933232,2209.79,NA
"1841",22,2205,1,220004601,6,1,6,1,600201,7,40,NA,NA,NA,NA,0.9873442418,39.49,NA,0,12,581.58841941,648.91933232,3080.53,NA
"1842",22,2205,1,220004601,7,1,6,1,600201,7,30,NA,NA,NA,NA,0.9873442418,29.62,NA,0,12,581.58841941,648.91933232,2728.94,NA
"1843",22,2205,1,220004601,8,1,6,1,600201,7,25,NA,NA,NA,NA,0.9873442418,24.68,NA,0,12,581.58841941,648.91933232,1361.26,NA
"1844",22,2205,1,220004601,9,1,6,1,600201,7,100,NA,NA,NA,NA,0.9873442418,98.73,NA,0,12,581.58841941,648.91933232,2023.25,NA
"1845",22,2205,1,220004601,9,1,13,1,1300201,7,20,NA,NA,NA,NA,1.0053447823,20.11,NA,0,1,581.58841941,648.91933232,2023.25,NA
"1846",22,2205,1,220004601,10,1,6,1,600201,7,30,NA,NA,NA,NA,0.9781658208,29.34,NA,0,12,581.58841941,648.91933232,2432.37,NA
"1847",22,2205,1,220004601,11,1,6,1,600201,7,20,NA,NA,NA,NA,0.9781658208,19.56,NA,0,12,581.58841941,648.91933232,2006.03,NA
