"","UF","ESTRATO_POF","TIPO_SITUACAO_REG","COD_UPA","NUM_DOM","NUM_UC","COD_INFORMANTE","QUADRO","SEQ","V9001","V9013","PESO","PESO_FINAL","RENDA_TOTAL"
"4503",15,1517,2,150100745,12,1,1,29,0,2900101,1,181.35930048,239.6353019,656.09
"4504",15,1517,2,150100745,17,1,1,29,1,2900201,1,181.35930048,239.6353019,899.28
"4505",15,1517,2,150100745,17,1,1,29,15,2901601,1,181.35930048,239.6353019,899.28
"4506",15,1517,2,150062037,8,1,1,42,27,4202801,1,179.80120902,237.57655048,1141.36
"4507",15,1516,2,150110798,7,1,2,29,0,2900101,3,145.52504596,192.28646245,250.6
"4508",15,1516,2,150110798,9,1,1,29,0,2900101,1,145.52504596,192.28646245,522.02
"4509",15,1516,2,150110798,9,1,1,29,1,2900201,1,145.52504596,192.28646245,522.02
"4510",15,1509,1,150013660,1,1,1,42,33,4201701,1,353.83220092,467.52874579,1483.72
"4511",15,1509,1,150013660,2,1,1,42,9,4201001,1,353.83220092,467.52874579,1847.06
"4512",15,1509,1,150013660,5,1,1,29,0,2900101,1,353.83220092,467.52874579,435.61
"4513",15,1509,1,150013660,5,1,1,29,1,2900201,1,353.83220092,467.52874579,435.61
"4514",15,1509,1,150013660,5,1,1,42,7,4200801,1,353.83220092,467.52874579,435.61
"4515",15,1509,1,150013660,7,1,1,29,2,2900301,1,353.83220092,467.52874579,1028.14
"4516",15,1509,1,150013660,8,1,1,42,19,4202001,1,353.83220092,467.52874579,1321.87
"4517",15,1509,1,150013660,9,1,1,29,0,2900101,1,353.83220092,467.52874579,1571.06
"4518",15,1509,1,150013660,9,1,1,42,16,4201701,1,353.83220092,467.52874579,1571.06
"4519",15,1509,1,150013660,12,1,1,29,0,2900101,1,353.83220092,467.52874579,374.88
"4520",15,1515,2,150081484,1,1,1,29,25,2902601,1,528.97322074,698.94765317,1573.27
"4521",15,1515,2,150081484,1,1,2,42,4,4200501,1,528.97322074,698.94765317,1573.27
"4522",15,1515,2,150081484,3,1,1,29,2,2900301,1,528.97322074,698.94765317,2153.21
"4523",15,1515,2,150081484,3,1,1,29,3,2900401,1,528.97322074,698.94765317,2153.21
"4524",15,1515,2,150081484,3,1,1,29,7,2900801,1,528.97322074,698.94765317,2153.21
"4525",15,1515,2,150081484,4,1,1,42,6,4200701,4,528.97322074,698.94765317,6591.57
"4526",15,1515,2,150081484,4,1,1,42,16,4201701,1,528.97322074,698.94765317,6591.57
"4527",15,1515,2,150081484,4,1,2,29,14,2901501,1,528.97322074,698.94765317,6591.57
"4528",15,1515,2,150081484,4,1,2,29,18,2901901,1,528.97322074,698.94765317,6591.57
"4529",15,1515,2,150081484,5,1,1,29,18,2901901,1,528.97322074,698.94765317,466.84
"4530",15,1515,2,150081484,5,1,1,42,5,4200601,1,528.97322074,698.94765317,466.84
"4531",15,1515,2,150081484,7,1,1,29,9,2901001,1,528.97322074,698.94765317,852.24
"4532",15,1515,2,150081484,8,1,1,29,18,2901901,1,528.97322074,698.94765317,524.64
"4533",15,1515,2,150081484,8,1,1,42,19,4202001,1,528.97322074,698.94765317,524.64
"4534",15,1515,2,150081484,9,1,1,42,5,4200601,1,528.97322074,698.94765317,1584.66
"4535",15,1515,2,150081484,11,1,1,29,18,2901901,2,528.97322074,698.94765317,888.48
"4536",15,1515,2,150081484,12,1,2,42,16,4201701,2,528.97322074,698.94765317,3380.1
"4537",15,1515,2,150081484,12,1,2,42,19,4202001,2,528.97322074,698.94765317,3380.1
"4538",15,1515,2,150081484,12,1,2,42,20,4202101,2,528.97322074,698.94765317,3380.1
"4539",15,1515,2,150081484,14,1,2,42,33,4203401,1,528.97322074,698.94765317,3174.96
"4540",15,1515,2,150081484,15,1,2,29,8,2900901,1,528.97322074,698.94765317,1763.8
"4541",15,1515,2,150081484,16,1,1,29,4,2900501,1,528.97322074,698.94765317,1311.04
"4542",15,1515,2,150081484,16,1,1,42,4,4200501,2,528.97322074,698.94765317,1311.04
"4543",15,1515,2,150081484,17,1,1,29,2,2900301,1,528.97322074,698.94765317,677.99
"4544",15,1515,2,150075346,2,1,1,42,33,4201701,1,304.03557787,401.73102399,2878.67
"4545",15,1515,2,150075346,2,1,1,42,34,4200804,1,304.03557787,401.73102399,2878.67
"4546",15,1515,2,150075346,2,1,3,29,1,2900201,1,304.03557787,401.73102399,2878.67
"4547",15,1515,2,150075346,3,1,2,29,9,2901001,2,304.03557787,401.73102399,7486.68
"4548",15,1515,2,150075346,4,1,2,29,0,2900101,1,304.03557787,401.73102399,3037.7
"4549",15,1515,2,150075346,4,1,2,29,2,2900301,1,304.03557787,401.73102399,3037.7
"4550",15,1515,2,150075346,4,1,2,42,4,4200501,1,304.03557787,401.73102399,3037.7
"4551",15,1515,2,150075346,4,1,2,42,16,4201701,1,304.03557787,401.73102399,3037.7
"4552",15,1515,2,150075346,5,1,1,42,4,4200501,1,304.03557787,401.73102399,3839.37
"4553",15,1515,2,150075346,5,1,1,42,16,4201701,1,304.03557787,401.73102399,3839.37
"4554",15,1515,2,150075346,6,1,6,42,16,4201701,1,304.03557787,401.73102399,3489.87
"4555",15,1515,2,150075346,6,1,7,29,37,2902601,1,304.03557787,401.73102399,3489.87
"4556",15,1515,2,150075346,7,1,1,29,37,2905903,1,304.03557787,401.73102399,2510.63
"4557",15,1515,2,150075346,7,1,1,29,38,2901603,1,304.03557787,401.73102399,2510.63
"4558",15,1515,2,150075346,9,1,1,29,37,2905903,1,304.03557787,401.73102399,1340.62
"4559",15,1515,2,150075346,9,1,1,42,33,4200901,1,304.03557787,401.73102399,1340.62
"4560",15,1515,2,150075346,12,1,2,29,8,2900901,2,304.03557787,401.73102399,2586.33
"4561",15,1515,2,150075346,15,1,2,42,33,4208301,2,304.03557787,401.73102399,2805.14
"4562",15,1515,2,150075346,17,1,1,29,37,2900901,1,304.03557787,401.73102399,2785.58
"4563",15,1515,2,150075346,17,1,1,29,38,2904702,1,304.03557787,401.73102399,2785.58
"4564",15,1515,2,150075346,17,1,1,42,33,4202001,1,304.03557787,401.73102399,2785.58
"4565",15,1515,2,150075346,17,1,2,42,33,4202001,1,304.03557787,401.73102399,2785.58
"4566",15,1515,2,150034578,2,1,3,29,22,2902301,2,182.07741477,240.58416714,3202.16
"4567",15,1515,2,150034578,11,1,2,29,6,2900701,1,182.07741477,240.58416714,676.08
"4568",15,1515,2,150034578,12,1,1,29,2,2900301,1,182.07741477,240.58416714,1618.65
"4569",15,1515,2,150034578,12,1,1,29,3,2900401,1,182.07741477,240.58416714,1618.65
"4570",15,1515,2,150034578,12,1,1,29,7,2900801,1,182.07741477,240.58416714,1618.65
"4571",15,1515,2,150059422,5,1,1,29,9,2901001,1,507.95089937,671.17025044,1309.62
"4572",15,1515,2,150059422,5,1,2,29,0,2900101,1,507.95089937,671.17025044,1309.62
"4573",15,1515,2,150059422,7,1,1,29,19,2902001,2,507.95089937,671.17025044,6217.19
"4574",15,1515,2,150059422,7,1,2,42,8,4200901,2,507.95089937,671.17025044,6217.19
"4575",15,1515,2,150059422,8,1,1,42,4,4200501,1,507.95089937,671.17025044,701.17
"4576",15,1515,2,150059422,8,1,1,42,11,4201201,1,507.95089937,671.17025044,701.17
"4577",15,1515,2,150059422,12,1,1,29,0,2900101,1,507.95089937,671.17025044,1231.67
"4578",15,1515,2,150059422,12,1,2,29,8,2900901,4,507.95089937,671.17025044,1231.67
"4579",15,1515,2,150059422,13,1,1,42,25,4202601,4,507.95089937,671.17025044,472.75
"4580",15,1515,2,150059422,17,1,1,29,2,2900301,1,507.95089937,671.17025044,265.16
"4581",15,1515,2,150059422,17,1,1,29,3,2900401,1,507.95089937,671.17025044,265.16
"4582",15,1515,2,150059422,17,1,1,42,4,4200501,2,507.95089937,671.17025044,265.16
"4583",15,1515,2,150061353,1,1,1,42,20,4202101,1,461.29771749,609.5260486,3150.58
"4584",15,1515,2,150061353,2,1,1,42,16,4201701,1,461.29771749,609.5260486,613.75
"4585",15,1515,2,150061353,3,1,1,29,4,2900501,4,461.29771749,609.5260486,2240.36
"4586",15,1515,2,150061353,4,1,1,42,16,4201701,1,461.29771749,609.5260486,2159.47
"4587",15,1515,2,150061353,4,1,2,42,4,4200501,1,461.29771749,609.5260486,2159.47
"4588",15,1515,2,150061353,4,1,4,29,18,2901901,1,461.29771749,609.5260486,2159.47
"4589",15,1515,2,150061353,4,1,4,42,4,4200501,1,461.29771749,609.5260486,2159.47
"4590",15,1515,2,150061353,7,1,3,29,9,2901001,1,461.29771749,609.5260486,1301.34
"4591",15,1515,2,150061353,7,1,3,29,18,2901901,1,461.29771749,609.5260486,1301.34
"4592",15,1515,2,150061353,7,1,4,42,9,4201001,1,461.29771749,609.5260486,1301.34
"4593",15,1515,2,150061353,7,1,4,42,27,4202801,1,461.29771749,609.5260486,1301.34
"4594",15,1515,2,150061353,8,1,2,42,16,4201701,4,461.29771749,609.5260486,692.64
"4595",15,1515,2,150061353,15,1,1,29,19,2902001,1,461.29771749,609.5260486,1113.25
"4596",15,1515,2,150061353,15,1,1,42,16,4201701,1,461.29771749,609.5260486,1113.25
"4597",15,1519,2,150043146,12,1,1,29,37,2902504,2,2191.61792717,2895.84830909,2734.01
"4598",15,1519,2,150043146,12,1,1,42,7,4200801,1,2191.61792717,2895.84830909,2734.01
"4599",15,1519,2,150043146,12,1,1,42,10,4201101,1,2191.61792717,2895.84830909,2734.01
"4600",15,1519,2,150043146,12,1,1,42,33,4206901,1,2191.61792717,2895.84830909,2734.01
"4601",15,1519,2,150043146,14,1,2,29,15,2901601,1,2191.61792717,2895.84830909,2487.8
"4602",16,1604,1,160002843,5,1,1,29,0,2900101,1,208.65816349,319.98170745,2237.32
"4603",16,1604,1,160002843,7,1,1,42,9,4201001,2,208.65816349,319.98170745,1995.79
"4604",16,1604,1,160002843,7,1,1,42,10,4201101,2,208.65816349,319.98170745,1995.79
"4605",16,1604,1,160002843,7,1,2,29,1,2900201,1,208.65816349,319.98170745,1995.79
"4606",16,1604,1,160002843,7,1,2,29,18,2901901,1,208.65816349,319.98170745,1995.79
"4607",16,1604,1,160002843,8,1,1,42,8,4200901,2,208.65816349,319.98170745,2559.48
"4608",16,1604,1,160002843,8,1,1,42,9,4201001,2,208.65816349,319.98170745,2559.48
"4609",16,1604,1,160002843,9,1,2,42,6,4200701,1,208.65816349,319.98170745,2255.94
"4610",16,1604,1,160002843,9,1,2,42,7,4200801,1,208.65816349,319.98170745,2255.94
"4611",16,1604,1,160002843,9,1,2,42,9,4201001,1,208.65816349,319.98170745,2255.94
"4612",16,1604,1,160002843,11,1,1,29,37,2902601,1,208.65816349,319.98170745,2281.43
"4613",16,1604,1,160002843,11,1,1,42,1,4200201,1,208.65816349,319.98170745,2281.43
"4614",16,1604,1,160002843,11,1,1,42,3,4200401,1,208.65816349,319.98170745,2281.43
"4615",16,1604,1,160002843,11,1,2,42,1,4200201,1,208.65816349,319.98170745,2281.43
"4616",16,1604,1,160002843,11,1,2,42,3,4200401,1,208.65816349,319.98170745,2281.43
"4617",16,1604,1,160002843,12,1,4,42,1,4200201,1,208.65816349,319.98170745,1323.01
"4618",16,1604,1,160002843,12,1,4,42,3,4200401,1,208.65816349,319.98170745,1323.01
"4619",16,1604,1,160006641,2,1,1,42,5,4200601,2,89.42652489,137.13746756,7448.57
"4620",16,1604,1,160006641,2,1,2,29,25,2902601,2,89.42652489,137.13746756,7448.57
"4621",16,1604,1,160006641,5,1,1,29,15,2901601,1,89.42652489,137.13746756,1114.66
"4622",16,1604,1,160006641,11,1,4,42,13,4201401,1,89.42652489,137.13746756,4830.26
"4623",16,1604,1,160006641,12,1,1,42,19,4202001,1,89.42652489,137.13746756,527.01
"4624",16,1604,1,160006641,12,1,1,42,33,4206901,1,89.42652489,137.13746756,527.01
"4625",16,1604,1,160001073,5,1,1,42,11,4201201,1,180.0490377,276.10900789,1551.8
"4626",16,1604,1,160001073,5,1,1,42,21,4202201,1,180.0490377,276.10900789,1551.8
"4627",16,1604,1,160001073,5,1,1,42,27,4202801,1,180.0490377,276.10900789,1551.8
"4628",16,1604,1,160001073,6,1,1,42,7,4200801,1,180.0490377,276.10900789,1378.05
"4629",16,1604,1,160001073,6,1,1,42,11,4201201,1,180.0490377,276.10900789,1378.05
"4630",16,1604,1,160001073,10,1,3,42,7,4200801,1,180.0490377,276.10900789,8783.93
"4631",16,1604,1,160007748,1,1,3,29,5,2900601,4,70.345397,107.87615431,4571.49
"4632",16,1604,1,160007748,1,1,3,29,33,2903401,1,70.345397,107.87615431,4571.49
"4633",16,1604,1,160007748,1,1,3,42,11,4201201,1,70.345397,107.87615431,4571.49
"4634",16,1604,1,160007748,1,1,3,42,30,4203101,1,70.345397,107.87615431,4571.49
"4635",16,1604,1,160007748,1,1,5,42,10,4201101,1,70.345397,107.87615431,4571.49
"4636",16,1604,1,160007748,2,1,1,42,11,4201201,4,70.345397,107.87615431,2881.81
"4637",16,1604,1,160007748,2,1,2,29,5,2900601,4,70.345397,107.87615431,2881.81
"4638",16,1604,1,160007748,2,1,2,29,33,2903401,1,70.345397,107.87615431,2881.81
"4639",16,1604,1,160007748,2,1,2,42,11,4201201,1,70.345397,107.87615431,2881.81
"4640",16,1604,1,160007748,2,1,2,42,30,4203101,1,70.345397,107.87615431,2881.81
"4641",16,1604,1,160007748,2,1,3,42,11,4201201,4,70.345397,107.87615431,2881.81
"4642",16,1604,1,160007748,3,1,1,42,4,4200501,1,70.345397,107.87615431,1092.85
"4643",16,1604,1,160007748,3,1,1,42,11,4201201,1,70.345397,107.87615431,1092.85
"4644",16,1604,1,160007748,3,1,1,42,18,4201901,1,70.345397,107.87615431,1092.85
"4645",16,1604,1,160007748,3,1,1,42,33,4203401,1,70.345397,107.87615431,1092.85
"4646",16,1604,1,160007748,3,1,1,42,34,4299901,1,70.345397,107.87615431,1092.85
"4647",16,1604,1,160007748,3,1,2,29,37,2904401,1,70.345397,107.87615431,1092.85
"4648",16,1604,1,160007748,3,1,2,42,9,4201001,1,70.345397,107.87615431,1092.85
"4649",16,1604,1,160007748,3,1,2,42,33,4206901,1,70.345397,107.87615431,1092.85
"4650",16,1604,1,160007748,5,1,1,29,0,2900101,1,70.345397,107.87615431,2493.23
"4651",16,1604,1,160007748,5,1,1,29,8,2900901,1,70.345397,107.87615431,2493.23
"4652",16,1604,1,160007748,5,1,1,42,4,4200501,3,70.345397,107.87615431,2493.23
"4653",16,1604,1,160007748,5,1,1,42,6,4200701,1,70.345397,107.87615431,2493.23
"4654",16,1604,1,160007748,5,1,1,42,7,4200801,1,70.345397,107.87615431,2493.23
"4655",16,1604,1,160007748,5,1,1,42,10,4201101,1,70.345397,107.87615431,2493.23
"4656",16,1604,1,160007748,5,1,1,42,16,4201701,1,70.345397,107.87615431,2493.23
"4657",16,1604,1,160007748,5,1,1,42,19,4202001,1,70.345397,107.87615431,2493.23
"4658",16,1604,1,160007748,5,1,5,29,0,2900101,1,70.345397,107.87615431,2493.23
"4659",16,1604,1,160007748,5,1,5,29,11,2901201,1,70.345397,107.87615431,2493.23
"4660",16,1604,1,160007748,8,1,1,29,0,2900101,1,70.345397,107.87615431,1832.61
"4661",16,1604,1,160007748,8,1,1,29,1,2900201,1,70.345397,107.87615431,1832.61
"4662",16,1604,1,160007748,8,1,1,29,8,2900901,1,70.345397,107.87615431,1832.61
"4663",16,1604,1,160007748,8,1,1,29,9,2901001,1,70.345397,107.87615431,1832.61
"4664",16,1604,1,160007748,8,1,1,29,10,2901101,1,70.345397,107.87615431,1832.61
"4665",16,1604,1,160007748,8,1,1,29,15,2901601,1,70.345397,107.87615431,1832.61
"4666",16,1604,1,160007748,8,1,1,29,17,2901801,1,70.345397,107.87615431,1832.61
"4667",16,1604,1,160007748,8,1,1,29,18,2901901,1,70.345397,107.87615431,1832.61
"4668",16,1604,1,160007748,8,1,1,29,26,2902701,1,70.345397,107.87615431,1832.61
"4669",16,1604,1,160007748,8,1,1,29,27,2902801,1,70.345397,107.87615431,1832.61
"4670",16,1604,1,160007748,8,1,1,29,28,2902901,1,70.345397,107.87615431,1832.61
"4671",16,1604,1,160007748,8,1,1,29,33,2903401,1,70.345397,107.87615431,1832.61
"4672",16,1604,1,160007748,8,1,1,42,0,4200101,1,70.345397,107.87615431,1832.61
"4673",16,1604,1,160007748,8,1,1,42,3,4200401,2,70.345397,107.87615431,1832.61
"4674",16,1604,1,160007748,8,1,1,42,11,4201201,2,70.345397,107.87615431,1832.61
"4675",16,1604,1,160007748,8,1,1,42,14,4201501,1,70.345397,107.87615431,1832.61
"4676",16,1604,1,160007748,8,1,1,42,16,4201701,1,70.345397,107.87615431,1832.61
"4677",16,1604,1,160007748,8,1,1,42,27,4202801,1,70.345397,107.87615431,1832.61
"4678",16,1604,1,160007748,8,1,1,42,28,4202901,1,70.345397,107.87615431,1832.61
"4679",16,1604,1,160007748,8,1,1,42,30,4203101,1,70.345397,107.87615431,1832.61
"4680",16,1604,1,160007748,9,1,1,42,8,4200901,1,70.345397,107.87615431,1843.01
"4681",16,1604,1,160007748,10,1,2,42,4,4200501,1,70.345397,107.87615431,2705.64
"4682",16,1604,1,160007748,11,1,1,29,0,2900101,1,70.345397,107.87615431,1530.97
"4683",16,1604,1,160007748,11,1,1,29,37,2907201,1,70.345397,107.87615431,1530.97
"4684",16,1604,1,160007748,11,1,1,42,33,4200901,1,70.345397,107.87615431,1530.97
"4685",16,1604,1,160007748,11,1,2,29,0,2900101,1,70.345397,107.87615431,1530.97
"4686",16,1604,1,160007748,11,1,3,42,11,4201201,1,70.345397,107.87615431,1530.97
"4687",16,1604,1,160007748,12,1,1,29,0,2900101,1,70.345397,107.87615431,2011.03
"4688",16,1604,1,160007748,12,1,4,29,9,2901001,1,70.345397,107.87615431,2011.03
"4689",16,1604,1,160001154,1,1,1,29,0,2900101,1,180.99086166,277.55331486,3917.71
"4690",16,1604,1,160001154,1,1,1,29,1,2900201,1,180.99086166,277.55331486,3917.71
"4691",16,1604,1,160001154,1,1,1,42,5,4200601,2,180.99086166,277.55331486,3917.71
"4692",16,1604,1,160001154,1,1,2,29,0,2900101,1,180.99086166,277.55331486,3917.71
"4693",16,1604,1,160001154,1,1,2,42,7,4200801,2,180.99086166,277.55331486,3917.71
"4694",16,1604,1,160001154,1,1,3,29,0,2900101,1,180.99086166,277.55331486,3917.71
"4695",16,1604,1,160001154,1,1,3,42,7,4200801,2,180.99086166,277.55331486,3917.71
"4696",16,1604,1,160001154,3,1,2,42,6,4200701,1,180.99086166,277.55331486,10983.16
"4697",16,1604,1,160001154,3,1,2,42,8,4200901,1,180.99086166,277.55331486,10983.16
"4698",16,1604,1,160001154,3,1,2,42,11,4201201,1,180.99086166,277.55331486,10983.16
"4699",16,1604,1,160001154,3,1,2,42,19,4202001,1,180.99086166,277.55331486,10983.16
"4700",16,1604,1,160001154,3,1,2,42,25,4202601,1,180.99086166,277.55331486,10983.16
"4701",16,1604,1,160001154,5,1,2,42,4,4200501,1,180.99086166,277.55331486,1044.71
"4702",16,1604,1,160001154,5,1,2,42,11,4201201,1,180.99086166,277.55331486,1044.71
"4703",16,1604,1,160001154,6,1,2,42,5,4200601,1,180.99086166,277.55331486,1543.23
"4704",16,1604,1,160001154,7,1,1,29,0,2900101,1,180.99086166,277.55331486,1229.33
"4705",16,1604,1,160001154,7,1,1,29,2,2900301,1,180.99086166,277.55331486,1229.33
"4706",16,1604,1,160001154,7,1,1,29,22,2902301,1,180.99086166,277.55331486,1229.33
"4707",16,1604,1,160001154,7,1,1,42,9,4201001,1,180.99086166,277.55331486,1229.33
"4708",16,1604,1,160001154,10,1,1,42,1,4200201,1,180.99086166,277.55331486,2933.02
"4709",16,1604,1,160001154,10,1,2,42,1,4200201,1,180.99086166,277.55331486,2933.02
"4710",16,1604,1,160001154,10,1,2,42,3,4200401,1,180.99086166,277.55331486,2933.02
"4711",16,1604,1,160002658,1,1,1,29,33,2903401,2,110.69611577,169.75483508,3998.9
"4712",16,1601,1,160007050,7,1,1,42,27,4202801,1,310.10398487,431.56878616,5033.12
"4713",16,1601,1,160007050,7,1,1,42,28,4202901,1,310.10398487,431.56878616,5033.12
"4714",16,1601,1,160007050,7,1,1,42,29,4203001,1,310.10398487,431.56878616,5033.12
"4715",16,1601,1,160007050,7,1,1,42,30,4203101,1,310.10398487,431.56878616,5033.12
"4716",16,1601,1,160007050,7,1,2,42,33,4201201,1,310.10398487,431.56878616,5033.12
"4717",16,1601,1,160007050,8,1,4,42,6,4200701,1,310.10398487,431.56878616,24026.83
"4718",16,1601,1,160007050,11,1,3,42,21,4202201,2,310.10398487,431.56878616,26179.08
"4719",16,1601,1,160007050,11,1,5,29,18,2901901,4,310.10398487,431.56878616,26179.08
"4720",16,1601,1,160007050,11,1,5,42,8,4200901,4,310.10398487,431.56878616,26179.08
"4721",16,1601,1,160007050,11,1,5,42,14,4201501,4,310.10398487,431.56878616,26179.08
"4722",16,1601,1,160007050,11,1,5,42,16,4201701,4,310.10398487,431.56878616,26179.08
"4723",16,1601,1,160007050,11,1,5,42,33,4203401,4,310.10398487,431.56878616,26179.08
"4724",16,1601,1,160004070,8,1,2,42,15,4201601,2,195.68435553,272.33206894,10589.63
"4725",16,1601,1,160004070,11,1,1,42,7,4200801,1,195.68435553,272.33206894,2833.84
"4726",16,1601,1,160004070,11,1,2,42,33,4204301,1,195.68435553,272.33206894,2833.84
"4727",16,1601,1,160004070,12,1,2,42,5,4200601,4,195.68435553,272.33206894,4186.43
"4728",16,1601,1,160004070,12,1,3,29,5,2900601,4,195.68435553,272.33206894,4186.43
"4729",16,1601,1,160004070,12,1,3,42,3,4200401,1,195.68435553,272.33206894,4186.43
"4730",16,1601,1,160004070,12,1,4,42,1,4200201,1,195.68435553,272.33206894,4186.43
"4731",16,1601,1,160002611,1,1,2,42,9,4201001,1,145.54465098,202.55311579,1869.03
"4732",16,1601,1,160002611,1,1,2,42,10,4201101,1,145.54465098,202.55311579,1869.03
"4733",16,1601,1,160002611,1,1,2,42,27,4202801,1,145.54465098,202.55311579,1869.03
"4734",16,1601,1,160002611,3,1,1,42,20,4202101,1,145.54465098,202.55311579,2348.67
"4735",16,1601,1,160002611,4,1,3,42,11,4201201,1,145.54465098,202.55311579,4525.8
"4736",16,1601,1,160002611,5,1,2,42,8,4200901,1,145.54465098,202.55311579,1993.25
"4737",16,1601,1,160002611,8,1,1,42,8,4200901,2,145.54465098,202.55311579,3669.76
"4738",16,1601,1,160002611,8,1,1,42,9,4201001,2,145.54465098,202.55311579,3669.76
"4739",16,1601,1,160002611,10,1,1,42,8,4200901,2,145.54465098,202.55311579,3374.61
"4740",16,1601,1,160002611,10,1,1,42,9,4201001,2,145.54465098,202.55311579,3374.61
"4741",16,1601,1,160002611,10,1,1,42,10,4201101,2,145.54465098,202.55311579,3374.61
"4742",16,1601,1,160002611,10,1,5,29,8,2900901,1,145.54465098,202.55311579,3374.61
"4743",16,1601,1,160002611,10,1,5,42,6,4200701,1,145.54465098,202.55311579,3374.61
"4744",16,1601,1,160002611,10,1,5,42,9,4201001,1,145.54465098,202.55311579,3374.61
"4745",16,1601,1,160002611,10,1,5,42,10,4201101,1,145.54465098,202.55311579,3374.61
"4746",16,1601,1,160002611,10,1,5,42,20,4202101,1,145.54465098,202.55311579,3374.61
"4747",16,1601,1,160002611,11,1,1,29,6,2900701,1,145.54465098,202.55311579,3008.36
"4748",16,1601,1,160002611,11,1,1,29,7,2900801,1,145.54465098,202.55311579,3008.36
"4749",16,1601,1,160002611,11,1,1,29,8,2900901,1,145.54465098,202.55311579,3008.36
"4750",16,1601,1,160002611,11,1,1,42,1,4200201,1,145.54465098,202.55311579,3008.36
"4751",16,1601,1,160002611,11,1,1,42,2,4200301,1,145.54465098,202.55311579,3008.36
"4752",16,1601,1,160002611,11,1,1,42,13,4201401,3,145.54465098,202.55311579,3008.36
"4753",16,1601,1,160002611,12,1,2,42,33,4204301,1,145.54465098,202.55311579,4270.98
"4754",16,1601,1,160002611,13,1,1,42,4,4200501,1,145.54465098,202.55311579,4046.31
"4755",16,1601,1,160002611,13,1,2,42,4,4200501,1,145.54465098,202.55311579,4046.31
"4756",16,1602,1,160007149,9,1,1,42,11,4201201,4,371.71451788,517.3115829,4939.94
"4757",16,1602,1,160007149,9,1,7,29,28,2902901,2,371.71451788,517.3115829,4939.94
"4758",16,1602,1,160007149,12,2,3,42,11,4201201,1,371.71451788,517.3115829,2193.76
"4759",16,1601,1,160002978,2,1,3,42,33,4203901,2,132.24809741,184.04842781,6986.35
"4760",16,1601,1,160002978,6,1,1,42,6,4200701,1,132.24809741,184.04842781,15627.29
"4761",16,1601,1,160002978,6,1,1,42,33,4203501,1,132.24809741,184.04842781,15627.29
"4762",16,1601,1,160002978,6,1,2,29,37,2902302,2,132.24809741,184.04842781,15627.29
"4763",16,1601,1,160002978,6,1,2,42,7,4200801,1,132.24809741,184.04842781,15627.29
"4764",16,1601,1,160002978,6,1,3,29,37,2902302,1,132.24809741,184.04842781,15627.29
"4765",16,1601,1,160002978,7,1,1,42,9,4201001,4,132.24809741,184.04842781,7302.73
"4766",16,1601,1,160002978,7,1,2,29,24,2902501,2,132.24809741,184.04842781,7302.73
"4767",16,1601,1,160002978,9,1,1,42,9,4201001,4,132.24809741,184.04842781,5059.52
"4768",16,1601,1,160002978,9,1,1,42,27,4202801,4,132.24809741,184.04842781,5059.52
"4769",16,1601,1,160005967,7,1,1,42,33,4203901,2,238.38960585,331.76456237,19036.56
"4770",16,1601,1,160005967,7,1,2,42,21,4202201,2,238.38960585,331.76456237,19036.56
"4771",16,1601,1,160005967,7,1,3,42,7,4200801,4,238.38960585,331.76456237,19036.56
"4772",16,1601,1,160005967,7,1,3,42,33,4204001,4,238.38960585,331.76456237,19036.56
"4773",16,1601,1,160005967,7,1,4,42,7,4200801,1,238.38960585,331.76456237,19036.56
"4774",16,1601,1,160005967,10,1,1,29,0,2900101,1,238.38960585,331.76456237,4663.05
"4775",16,1601,1,160005967,10,1,1,29,25,2902601,1,238.38960585,331.76456237,4663.05
"4776",16,1601,1,160005967,10,1,1,42,33,4202602,1,238.38960585,331.76456237,4663.05
"4777",16,1601,1,160005967,10,1,3,29,9,2901001,1,238.38960585,331.76456237,4663.05
"4778",16,1601,1,160005967,11,1,3,42,33,4202602,1,238.38960585,331.76456237,13748.03
"4779",16,1601,1,160005967,13,1,1,42,21,4202201,1,238.38960585,331.76456237,647.77
"4780",16,1601,1,160000303,4,1,1,42,1,4200201,1,142.54431061,198.37757044,2286.41
"4781",16,1601,1,160000303,4,1,2,42,1,4200201,1,142.54431061,198.37757044,2286.41
"4782",16,1601,1,160000303,8,1,1,42,4,4200501,1,142.54431061,198.37757044,878.76
"4783",16,1601,1,160000303,9,1,1,42,1,4200201,1,142.54431061,198.37757044,3176.73
"4784",16,1601,1,160000303,11,1,1,29,8,2900901,3,142.54431061,198.37757044,1526.01
"4785",16,1601,1,160000303,11,1,1,42,9,4201001,1,142.54431061,198.37757044,1526.01
"4786",16,1601,1,160000303,12,1,1,42,16,4201701,3,142.54431061,198.37757044,7934.53
"4787",16,1601,1,160000303,12,1,2,29,7,2900801,2,142.54431061,198.37757044,7934.53
"4788",16,1601,1,160000303,12,1,5,42,8,4200901,3,142.54431061,198.37757044,7934.53
"4789",16,1601,1,160000303,12,1,5,42,27,4202801,4,142.54431061,198.37757044,7934.53
"4790",16,1601,1,160005098,8,1,2,42,4,4200501,1,81.44689728,113.34887751,2372.45
"4791",16,1601,1,160005098,13,1,1,42,6,4200701,2,81.44689728,113.34887751,2752.55
"4792",16,1601,1,160005098,13,1,2,42,6,4200701,2,81.44689728,113.34887751,2752.55
"4793",16,1601,1,160006950,4,1,3,42,1,4200201,4,205.24620061,285.6391984,18295.8
